model_id,isDescribable,description,token_count
00013750,True,A circular retaining ring with open ends and small holes at each end.,888
00012651,True,A cylindrical bearing with an inner and outer ring.,888
00014979,True,A helical compression spring.,888
00015503,True,An L-shaped bracket with mounting holes.,888
00017673,True,A cylindrical rod with a wider cylindrical base and an adjacent smaller rod.,888
00012830,True,A cylindrical rod with a hexagonal flange and a recessed circular feature.,888
00011354,True,A rectangular block with a tapered top.,888
00019555,True,A helical compression spring.,888
00018218,True,A complex bracket with cylindrical extensions and a rectangular base.,888
00010980,True,A rectangular block with a central U-shaped cutout on one face.,888
00018649,True,A cylindrical rod with a flanged base and a domed top.,888
00018932,True,A flat rectangular plate with three evenly spaced holes.,888
00019757,True,A rectangular block with rounded edges and a tapered side.,888
00016960,True,A cylindrical wheel with a central hole and a recessed circular feature.,888
00019407,True,A right-angled bracket with a cylindrical hole and a hooked end.,888
00019958,True,A U-shaped bracket with mounting holes on the ends of the arms.,888
00018128,True,An L-shaped bracket with two holes on each face.,888
00014308,True,A bent cylindrical pipe with multiple angled sections.,888
00015283,True,A flat humanoid figure with a circular head and rectangular body and limbs.,888
00011584,True,"A long, thin, hourglass-shaped rod with tapered ends.",888
00013713,True,"A cylindrical component with a central hole, flanges, and side holes.",888
00012711,True,A cylindrical component with a central shaft and a recessed circular feature on one end.,888
00016981,True,A dumbbell-shaped object with rectangular ends and a central connecting rod.,888
00014237,True,A curved bracket with an S-shaped profile and a flat mounting base.,888
00016576,True,A cylindrical object with tapered ends and a central through hole.,888
00018153,True,A cylindrical bracket with a base featuring two mounting holes and a central vertical hole.,888
00017287,True,A bracket-like structure with a central circular hole and angled sides.,888
00016718,True,"A hinge-like bracket with a cylindrical rod and a circular disc, featuring a hole for mounting.",888
00015189,True,"A leaf-shaped object with a curved, tapered form and a central ridge.",888
00019501,True,A toroidal shape with a flat mounting bracket featuring a circular hole and a protruding tab.,888
00017075,True,A bracket with a central cylindrical hole and two mounting holes on a flat base.,888
00014301,True,A flat square plate with a large central circular cutout and small corner holes.,888
00015426,True,A U-shaped bracket with a triangular cutout on the base.,888
00018466,True,A cylindrical rod with a flared head and a hexagonal recess.,888
00017070,True,A flat bracket with two raised tabs and a central slot.,888
00014785,True,A circular disc with internal cutouts and a central cylindrical protrusion.,888
00017556,True,A U-shaped bracket with mounting holes on the ends of the arms.,888
00017750,True,A U-shaped bracket with two mounting holes and a curved recess.,888
00010635,True,An L-shaped bracket with a circular hole near one end.,888
00012878,True,A tapered rectangular tube with rounded edges and a central rectangular cutout.,888
00015230,True,A flat rectangular plate with angled ends and two slots near the corners.,888
00014441,True,"A flat, elongated oval plate with multiple circular holes.",888
00017323,True,A U-shaped bracket with mounting holes on the base.,888
00011222,True,A rectangular block with two cylindrical protrusions and a conical tip.,888
00012288,True,A ring with a triangular pyramid on top.,888
00017138,True,A wedge-shaped bracket with a central slot and two raised side tabs.,888
00013103,True,A flat rectangular plate with two rectangular cutouts and two protruding rectangular supports.,888
00014750,True,A bolt with a cylindrical shaft and a hexagonal head.,888
00015834,True,A U-shaped bracket with two mounting holes on rectangular bases.,888
00011334,True,A cylindrical flange with three holes and an attached central cylindrical rod.,888
00010015,True,A square pyramid on top of a rectangular block.,888
00013762,True,A three-bladed propeller with a central hub.,888
00013521,True,A cylindrical rod with a flanged head and a recessed cross feature on top.,888
00011801,True,A curved bracket with two mounting holes and a central notch.,888
00011743,True,A flat rectangular plate with rounded corners and multiple circular holes.,888
00016595,True,A hexagonal tapered nut with a central threaded hole.,888
00013892,True,A U-shaped bracket with a central hole and a sloped top surface.,888
00019671,True,An L-shaped bracket with a protruding tab and two circular holes.,888
00016347,True,"A flat, tapered rectangular plate with a perpendicular support and a diagonal brace.",888
00017132,True,A wedge-shaped bracket with a central slot and two raised side tabs.,888
00017159,True,"A bracket with a vertical rectangular block, a large central hole, and two mounting holes on a flat base.",888
00018875,True,A cylindrical bushing with a central hole.,888
00019260,True,An L-shaped bracket with a central hole on each face.,888
00016764,True,A cylindrical component with a central hole and a flange-like feature.,888
00017166,True,A U-shaped bracket with two circular holes on the base and raised side flanges.,888
00010247,True,A square frame with a hollow center and flat profile.,888
00013251,True,A clothes hanger with a hook and two arms.,888
00018517,True,A rectangular block with a zigzag cutout on one face.,888
00017545,True,A cylindrical rod with a rounded end featuring a central hole and a surrounding circular recess.,888
00015229,True,"A flat, elongated trapezoidal plate with two rectangular cutouts near the ends.",888
00018380,True,A curved bracket with two mounting holes at each end.,888
00018371,True,A wedge-shaped bracket with a central slot and two raised tabs on one end.,888
00013415,True,A rectangular block with a tapered end and a small notch at the base.,888
00014227,True,A square plate with rounded corners and four circular holes.,888
00018880,True,A cylindrical bushing with a central through hole.,888
