model_id,isDescribable,description,token_count
00015960,True,A U-shaped channel with flanges on the open ends.,866
00011415,True,A bolt with a hexagonal head and a cylindrical shaft.,866
00017390,True,A square pyramid with a circular hole through the center.,866
00010231,True,A cone with a circular hole through the center.,866
00012650,True,A cylindrical rod with a spherical end.,866
00017714,True,A cylindrical bushing with a hexagonal through hole.,866
00010383,True,A cylindrical base with a central protruding rod and a hexagonal indentation on top.,866
00019900,True,A hollow cylindrical cup with a slightly tapered shape.,866
00013925,True,A tapered rectangular block with a central cutout.,866
00016949,True,A cylindrical rod with a conical tip and a flanged base.,866
00015842,True,An L-shaped bracket with holes on each arm.,866
00016913,True,"A flat, trapezoidal plate.",866
00018454,True,A hemispherical dome with a hollow base.,866
00014060,True,A rectangular block.,866
00013434,True,A cylindrical component with flanges on both ends and a central groove.,866
00012735,True,A cylindrical rod with a disc-shaped flange and a central hole.,866
00010560,True,A cylindrical rod with a hexagonal flange and a threaded base.,866
00016916,True,A rectangular block with one tapered end.,866
00013653,False,N/A,866
00011169,True,A cylindrical rod with a hexagonal socket head and a flanged base.,866
00019967,True,A cylindrical bushing with a central hole and flanges on both ends.,866
00013071,True,A cylindrical rod with a conical tip and a flanged base.,866
00017756,True,A hollow cylindrical ring.,866
00017359,True,A square plate with a central circular hole.,866
00010021,True,A rectangular block with a corner cutout.,866
00011630,True,A cylindrical rod with a conical tip and a flanged base.,866
00016915,True,A cube with a pyramid on top of one face.,866
00013038,True,A cylindrical rod with a conical tip and a flanged base.,866
00016875,True,A square plate with a central circular hole and beveled edges.,866
00013959,True,A cylindrical rod.,866
00015060,True,A flat cylindrical disc with a straight slot on the top surface.,866
00011054,True,A curved plate with a cylindrical protrusion and a hole.,866
00011694,True,A cylindrical component with a central hole and a flanged base.,866
00016073,True,A cube with a circular through hole on one face.,866
00011919,True,A flat rectangular bar with multiple circular holes.,866
00014728,True,A dome-shaped object with a cylindrical protrusion at the base.,866
00014529,True,A cylindrical rod.,866
00018346,True,A cube.,866
00017459,True,A square pyramid with a circular hole through the center.,866
00017648,True,A hexagonal prism with a central cylindrical hole.,866
00013101,True,A rectangular block with a tapered top.,866
00015348,True,A cylindrical rod with a square flange in the middle.,866
00013362,True,A cylindrical rod.,866
00011252,True,A hollow cylindrical cup with a flat base.,866
00014851,True,A round disc with a central hole and a raised circular flange.,866
00012182,True,A flat rectangular plate.,866
00017960,True,A cylindrical rod with a conical tip and a flanged base.,866
00015796,True,A hollow cylindrical rod.,866
00010111,True,A cylindrical disc with a central hole.,866
00010707,True,A cylindrical rod with a conical tip.,866
00012301,True,A rectangular block with a sloped top face.,866
00017099,True,A rectangular block with a protruding rectangular arm.,866
00010404,True,A rectangular block with a sloped cut on one end.,866
00017816,True,"A long, thin rectangular rod.",866
00016158,True,A cylindrical bushing with a flange and a central hole.,866
00013328,True,A tapered rectangular block.,866
00019814,True,A C-shaped bracket with a hole on one side.,866
00013419,True,A tapered cylindrical block with flat ends.,866
00018252,True,A cylindrical rod with a flanged base.,866
00017342,False,N/A,866
00019337,True,A cylindrical rod with a conical tip and a flanged base.,866
00015926,True,A flat rectangular plate with four corner holes.,866
00015295,True,A flat disc with a central hole.,866
00017497,True,A cylindrical disc with a central hole.,866
00018311,True,A long rectangular rod.,866
00018444,True,A cylindrical rod with a conical tip and a flanged base.,866
00017793,True,A four-bladed propeller with a central hole.,866
00013933,True,A tapered rectangular block.,866
00017411,True,A cylindrical flange with a central protruding tube and two holes.,866
00011637,True,A cylindrical bushing with flanges on both ends.,866
00016580,True,A cylindrical rod with a flanged base.,866
00017836,True,A cylindrical rod with a flanged top.,866
00018059,True,A teardrop-shaped ring.,866
00015534,True,A rectangular block.,866
00018620,True,A rectangular block.,866
00014889,True,A thin ring.,866
00015987,True,A rectangular block with a sloped top surface.,866
00014947,True,"A flat, rectangular plate with a single hole near one corner.",866
00012642,True,A cylindrical rod with a flanged base and a rounded tip.,866
00017127,True,A rectangular block with a sloped top surface and a step on one side.,866
00013066,True,A cylindrical rod with a hexagonal socket head and stepped shaft.,866
00013322,True,A rectangular block with a tapered end.,866
00014528,True,A cylindrical rod with a flat top and bottom.,866
00017561,True,An L-shaped bracket with a cylindrical hole near one end.,866
00017834,True,A thick disc with a central hole.,866
00010414,True,A flat circular ring with a central hole.,866
00019865,True,A cylindrical rod.,866
00014351,True,A cylindrical pipe elbow with a 45-degree bend.,866
00017296,True,A stepped block with a sloped side.,866
00011835,True,A flat rectangular bar with multiple circular holes.,866
00017668,True,A triangular prism.,866
00011667,True,A ring with a stepped outer profile.,866
00019942,True,A cylindrical rod with a flanged head.,866
00013641,True,A drill bit with a cylindrical shank and helical flutes.,866
00010927,True,A rectangular block with a tapered end.,866
00014988,True,A flat rectangular plate.,866
00011672,True,A cylindrical ring with a central hole.,866
00018426,True,A cylindrical rod with a flanged base.,866
00012340,True,A rectangular block with a cylindrical protrusion and a circular hole.,866
00014729,True,A rod with discs at both ends.,866
00017772,True,A cylindrical rod.,866
00014315,True,A hollow cylindrical tube with uniform thickness.,866
00010413,True,A hexagonal nut with a central threaded hole.,866
00013491,True,A toroidal ring with a central groove.,866
00015848,True,A hollow cylindrical rod with a tapered outer surface.,866
00017187,True,A cylindrical rod with a conical tip and a flanged base.,866
00013938,True,A cylindrical rod.,866
00016655,True,A hexagonal prism with a central through hole and flanges on opposite ends.,866
00017337,True,A square plate with a central circular hole.,866
00012801,True,A cone.,866
00016460,True,A hollow cube with a circular hole through the top face.,866
00016027,True,A hemispherical bowl.,866
00017813,True,A cube with a pyramid on top of one face.,866
00011263,True,A flat rectangular plate.,866
00012786,True,A flat disc with a central hole.,866
00018476,True,A rectangular block with one rounded end.,866
00017382,True,A flat square plate.,866
00015897,True,A torus.,866
00019687,True,A cylindrical rod.,866
00016096,True,A cylindrical ring with a central groove.,866
00016285,True,A cylindrical rod with a flat top and bottom.,866
00017122,True,A rectangular block with a triangular prism on one side.,866
00012222,True,A rectangular block with a stepped edge on one side.,866
00018189,True,A flat circular ring.,866
00017451,True,A rectangular block with a sloped top surface and a stepped base.,866
00018310,True,A rectangular block.,866
00017113,True,A square plate with a central circular hole.,866
00017525,True,A cylindrical rod with a conical tip.,866
00016792,True,A cylindrical rod.,866
00016242,True,A block with a semi-circular protrusion on one side.,866
00018045,True,A cylindrical rod with a flanged base and a rounded tip.,866
00010652,True,A rectangular block with a sloped top surface.,866
00013200,True,A hollow cylindrical rod with a conical tip.,866
00014334,True,A cylindrical disc with a central hole.,866
00014919,True,A rectangular block with a central through hole.,866
00014338,True,A cylindrical disc with a central indentation on one side.,866
